fecha,titulo,ranking_real,ranking_pred,V,prob_rank1
2015-10-31,White Iverson,46,45,0.076727,0.018263
2015-10-31,Worth It,47,2,0.264723,0.02204
2015-10-31,Earned It (Fifty Shades Of Grey),48,25,0.160728,0.019863
2015-10-31,Bad Blood,49,3,0.255612,0.02184
2015-10-31,Die A Happy Man,50,50,0.051221,0.017803
2015-11-07,The Hills,1,24,0.160728,0.019958
2015-11-07,Hotline Bling,2,16,0.17809,0.020307
2015-11-07,What Do You Mean?,3,42,0.117951,0.019122
2015-11-07,Stitches,4,35,0.140467,0.019558
2015-11-07,Wildest Dreams,5,23,0.16427,0.020029
2015-11-07,679,6,10,0.212393,0.021016
2015-11-07,Can't Feel My Face,7,25,0.160728,0.019958
2015-11-07,Locked Away,8,13,0.208227,0.020929
2015-11-07,Watch Me,9,28,0.147031,0.019686
2015-11-07,Perfect,10,50,0.016171,0.017272
2015-11-07,Lean On,11,9,0.212394,0.021016
2015-11-07,Jumpman,12,45,0.080651,0.018422
2015-11-07,Downtown,13,14,0.188024,0.02051
2015-11-07,Good For You,14,7,0.233503,0.021464
2015-11-07,Ex's & Oh's,15,36,0.140466,0.019557
2015-11-07,Same Old Love,16,46,0.080373,0.018417
2015-11-07,Renegades,17,32,0.143725,0.019621
2015-11-07,Like I'm Gonna Lose You,18,5,0.246646,0.021748
2015-11-07,On My Mind,19,47,0.066739,0.018167
2015-11-07,Here,20,38,0.140021,0.019549
2015-11-07,Hit The Quan,21,41,0.134501,0.019441
2015-11-07,Cheerleader,22,34,0.143725,0.019621
2015-11-07,Trap Queen,23,29,0.147031,0.019686
2015-11-07,Drag Me Down,24,22,0.167164,0.020087
2015-11-07,Photograph,25,18,0.175172,0.020248
2015-11-07,My Way,26,11,0.212393,0.021016
2015-11-07,See You Again,27,4,0.246652,0.021748
2015-11-07,Where Ya At,28,1,0.278522,0.022453
2015-11-07,How Deep Is Your Love,29,6,0.242128,0.02165
2015-11-07,Uptown Funk!,30,3,0.246652,0.021748
2015-11-07,Confident,31,48,0.06508,0.018137
2015-11-07,Strip It Down,32,19,0.171451,0.020173
2015-11-07,Shut Up And Dance,33,27,0.150384,0.019752
2015-11-07,Fight Song,34,33,0.143725,0.019621
2015-11-07,Antidote,35,44,0.093005,0.018651
2015-11-07,Die A Happy Man,36,49,0.06508,0.018137
2015-11-07,Where Are U Now,37,8,0.224937,0.021281
2015-11-07,Love Myself,38,39,0.138695,0.019523
2015-11-07,Thinking Out Loud,39,17,0.175172,0.020248
2015-11-07,Back To Back,40,15,0.17809,0.020307
2015-11-07,Again,41,31,0.145059,0.019648
2015-11-07,Cool For The Summer,42,26,0.157233,0.019888
2015-11-07,All Eyes On You,43,12,0.208296,0.02093
2015-11-07,White Iverson,44,43,0.093005,0.018651
2015-11-07,Want To Want Me,45,20,0.167858,0.020101
2015-11-07,Sugar,46,21,0.167858,0.020101
2015-11-07,Break Up With Him,47,37,0.140466,0.019557
2015-11-07,Levels,48,40,0.135236,0.019455
2015-11-07,Flex (Ooh Ooh Ooh),49,30,0.147031,0.019686
2015-11-07,Worth It,50,2,0.264723,0.022145
2015-11-14,Hello,1,50,0.016171,0.017334
2015-11-14,Sorry,2,49,0.016171,0.017334
2015-11-14,Hotline Bling,3,15,0.178701,0.020393
2015-11-14,The Hills,4,23,0.160728,0.02003
2015-11-14,What Do You Mean?,5,40,0.135236,0.019526
2015-11-14,Stitches,6,33,0.140467,0.019628
2015-11-14,Wildest Dreams,7,22,0.16427,0.020101
2015-11-14,679,8,10,0.212393,0.021092
2015-11-14,Locked Away,9,13,0.208279,0.021006
2015-11-14,Can't Feel My Face,10,24,0.160728,0.02003
2015-11-14,Watch Me,11,28,0.147031,0.019758
2015-11-14,Ex's & Oh's,12,35,0.140467,0.019628
2015-11-14,Like I'm Gonna Lose You,13,4,0.246651,0.021827
2015-11-14,Jumpman,14,43,0.107989,0.019001
2015-11-14,Here,15,37,0.140364,0.019626
2015-11-14,Downtown,16,11,0.209631,0.021034
2015-11-14,Lean On,17,8,0.212394,0.021092
2015-11-14,Same Old Love,18,44,0.098567,0.018823
2015-11-14,On My Mind,19,45,0.084025,0.018551
2015-11-14,Renegades,20,31,0.143725,0.019693
2015-11-14,Good For You,21,6,0.233504,0.021542
2015-11-14,Hit The Quan,22,39,0.138695,0.019594
2015-11-14,Trap Queen,23,27,0.147031,0.019758
2015-11-14,Drag Me Down,24,21,0.167691,0.02017
2015-11-14,Cheerleader,25,32,0.143725,0.019693
2015-11-14,Photograph,26,17,0.175172,0.020322
2015-11-14,How Deep Is Your Love,27,5,0.242205,0.021731
2015-11-14,My Way,28,9,0.212393,0.021092
2015-11-14,Perfect,29,48,0.028005,0.017541
2015-11-14,See You Again,30,3,0.246652,0.021827
2015-11-14,Where Ya At,31,1,0.27863,0.022537
2015-11-14,Antidote,32,41,0.110027,0.01904
2015-11-14,Die A Happy Man,33,47,0.081285,0.018501
2015-11-14,Uptown Funk!,34,2,0.246652,0.021827
2015-11-14,Confident,35,46,0.081285,0.018501
2015-11-14,Shut Up And Dance,36,26,0.150384,0.019824
2015-11-14,White Iverson,37,42,0.110027,0.01904
2015-11-14,Fight Song,38,30,0.143725,0.019693
2015-11-14,Strip It Down,39,18,0.171483,0.020247
2015-11-14,Thinking Out Loud,40,16,0.175172,0.020322
2015-11-14,Where Are U Now,41,7,0.224937,0.021359
2015-11-14,Again,42,29,0.14653,0.019748
2015-11-14,Back To Back,43,14,0.178701,0.020393
2015-11-14,Break Up With Him,44,34,0.140467,0.019628
2015-11-14,All Eyes On You,45,12,0.208296,0.021006
2015-11-14,I'm Comin' Over,46,25,0.157233,0.01996
2015-11-14,Want To Want Me,47,19,0.167858,0.020174
2015-11-14,Love Myself,48,38,0.140021,0.01962
2015-11-14,Sugar,49,20,0.167858,0.020174
2015-11-14,Burning House,50,36,0.140466,0.019628
2015-11-21,Hello,1,48,0.027696,0.017611
2015-11-21,Hotline Bling,2,13,0.178851,0.020485
2015-11-21,The Hills,3,21,0.160728,0.020117
2015-11-21,Sorry,4,47,0.027801,0.017613
2015-11-21,What Do You Mean?,5,29,0.14655,0.019833
2015-11-21,Stitches,6,34,0.140467,0.019713
2015-11-21,Focus,7,50,0.016171,0.017409
2015-11-21,Wildest Dreams,8,20,0.16427,0.020188
2015-11-21,679,9,11,0.212394,0.021183
2015-11-21,Like I'm Gonna Lose You,10,4,0.246652,0.021922
2015-11-21,Locked Away,11,12,0.208292,0.021097
2015-11-21,Ex's & Oh's,12,36,0.140467,0.019713
2015-11-21,Here,13,37,0.140444,0.019713
2015-11-21,Can't Feel My Face,14,22,0.160728,0.020117
2015-11-21,Watch Me,15,27,0.147031,0.019843
2015-11-21,Jumpman,16,33,0.142987,0.019763
2015-11-21,Same Old Love,17,41,0.117951,0.019274
2015-11-21,On My Mind,18,42,0.104217,0.019011
2015-11-21,Lean On,19,9,0.212394,0.021183
2015-11-21,Renegades,20,30,0.143725,0.019778
2015-11-21,Downtown,21,8,0.219993,0.021345
2015-11-21,Hit The Quan,22,38,0.140021,0.019704
2015-11-21,Tennessee Whiskey,23,49,0.016171,0.017409
2015-11-21,Trap Queen,24,26,0.147031,0.019843
2015-11-21,Good For You,25,6,0.233504,0.021635
2015-11-21,Drag Me Down,26,18,0.167819,0.02026
2015-11-21,Antidote,27,39,0.124928,0.019409
2015-11-21,Die A Happy Man,28,43,0.099972,0.018931
2015-11-21,How Deep Is Your Love,29,5,0.242224,0.021825
2015-11-21,Where Ya At,30,1,0.278657,0.022635
2015-11-21,Cheerleader,31,32,0.143725,0.019778
2015-11-21,Confident,32,44,0.099972,0.018931
2015-11-21,Photograph,33,15,0.175172,0.020409
2015-11-21,See You Again,34,3,0.246652,0.021922
2015-11-21,My Way,35,10,0.212394,0.021183
2015-11-21,White Iverson,36,40,0.124928,0.019409
2015-11-21,Uptown Funk!,37,2,0.246652,0.021922
2015-11-21,Shut Up And Dance,38,24,0.150384,0.01991
2015-11-21,Again,39,28,0.146913,0.019841
2015-11-21,Fight Song,40,31,0.143725,0.019778
2015-11-21,Thinking Out Loud,41,14,0.175172,0.020409
2015-11-21,Break Up In A Small Town,42,45,0.064523,0.018272
2015-11-21,Strip It Down,43,16,0.17149,0.020334
2015-11-21,Perfect,44,46,0.039538,0.017821
2015-11-21,Thriller,45,25,0.147031,0.019843
2015-11-21,Where Are U Now,46,7,0.224937,0.021451
2015-11-21,I'm Comin' Over,47,23,0.157233,0.020047
2015-11-21,Break Up With Him,48,35,0.140467,0.019713
2015-11-21,Smoke Break,49,19,0.165196,0.020207
2015-11-21,Want To Want Me,50,17,0.167858,0.020261
2015-11-28,Hello,1,47,0.038634,0.017804
2015-11-28,Hotline Bling,2,14,0.178886,0.020485
2015-11-28,Sorry,3,46,0.038941,0.01781
2015-11-28,The Hills,4,20,0.160728,0.020117
2015-11-28,Stitches,5,32,0.140467,0.019713
2015-11-28,What Do You Mean?,6,23,0.151599,0.019934
2015-11-28,679,7,10,0.212394,0.021183
2015-11-28,Wildest Dreams,8,19,0.16427,0.020188
2015-11-28,Like I'm Gonna Lose You,9,4,0.246652,0.021921
2015-11-28,Ex's & Oh's,10,33,0.140467,0.019713
2015-11-28,Here,11,34,0.140462,0.019713
2015-11-28,Can't Feel My Face,12,21,0.160728,0.020117
2015-11-28,Focus,13,48,0.027955,0.017615
2015-11-28,Same Old Love,14,36,0.135236,0.01961
2015-11-28,On My Mind,15,40,0.126104,0.019432
2015-11-28,Jumpman,16,13,0.184568,0.020602
2015-11-28,Locked Away,17,12,0.208295,0.021097
2015-11-28,Watch Me,18,27,0.147031,0.019843
2015-11-28,Lean On,19,9,0.212394,0.021183
2015-11-28,Tennessee Whiskey,20,50,0.027587,0.017609
2015-11-28,Renegades,21,29,0.143725,0.019777
2015-11-28,Trap Queen,22,26,0.147031,0.019843
2015-11-28,Hit The Quan,23,35,0.140364,0.019711
2015-11-28,Antidote,24,37,0.134501,0.019596
2015-11-28,Die A Happy Man,25,42,0.119969,0.019313
2015-11-28,Good For You,26,6,0.233504,0.021635
2015-11-28,I'll Show You,27,49,0.027801,0.017613
2015-11-28,White Iverson,28,38,0.134501,0.019596
2015-11-28,Drag Me Down,29,17,0.167849,0.02026
2015-11-28,Downtown,30,8,0.223578,0.021421
2015-11-28,Where Ya At,31,1,0.278664,0.022635
2015-11-28,Confident,32,41,0.119969,0.019313
2015-11-28,See You Again,33,2,0.246652,0.021921
2015-11-28,Cheerleader,34,31,0.143725,0.019777
2015-11-28,My Way,35,11,0.212394,0.021183
2015-11-28,Uptown Funk!,36,3,0.246652,0.021921
2015-11-28,Photograph,37,16,0.175172,0.020409
2015-11-28,How Deep Is Your Love,38,5,0.242229,0.021825
2015-11-28,Shut Up And Dance,39,24,0.150384,0.01991
2015-11-28,Perfect,40,45,0.052146,0.018047
2015-11-28,Again,41,28,0.147004,0.019842
2015-11-28,Don't,42,43,0.093005,0.018799
2015-11-28,Break Up In A Small Town,43,44,0.080373,0.018563
2015-11-28,I'm Comin' Over,44,22,0.157233,0.020046
2015-11-28,Thinking Out Loud,45,15,0.175172,0.020409
2015-11-28,Smoke Break,46,18,0.167164,0.020246
2015-11-28,Fight Song,47,30,0.143725,0.019777
2015-11-28,Lay It All On Me,48,39,0.132613,0.019559
2015-11-28,Where Are U Now,49,7,0.224937,0.021451
2015-11-28,No Role Modelz,50,25,0.150384,0.01991
2015-12-05,Hello,1,41,0.050279,0.018238
2015-12-05,Sorry,2,40,0.050909,0.01825
2015-12-05,Hotline Bling,3,13,0.178895,0.020742
2015-12-05,Love Yourself,4,47,0.016171,0.017627
2015-12-05,What Do You Mean?,5,21,0.153225,0.020216
2015-12-05,The Hills,6,18,0.160728,0.020368
2015-12-05,Stitches,7,29,0.140467,0.01996
2015-12-05,679,8,10,0.212394,0.021448
2015-12-05,Wildest Dreams,9,17,0.16427,0.02044
2015-12-05,Here,10,31,0.140466,0.01996
2015-12-05,Like I'm Gonna Lose You,11,4,0.246652,0.022196
2015-12-05,Ex's & Oh's,12,30,0.140467,0.01996
2015-12-05,Same Old Love,13,25,0.14655,0.020081
2015-12-05,Focus,14,42,0.039391,0.018041
2015-12-05,On My Mind,15,26,0.145964,0.02007
2015-12-05,Jumpman,16,7,0.225918,0.02174
2015-12-05,Can't Feel My Face,17,19,0.160728,0.020368
2015-12-05,Watch Me,18,22,0.147031,0.020091
2015-12-05,I'll Show You,19,43,0.038941,0.018033
2015-12-05,Locked Away,20,12,0.208296,0.02136
2015-12-05,Lean On,21,9,0.212394,0.021448
2015-12-05,WTF (Where They From),22,44,0.028626,0.017848
2015-12-05,Antidote,23,34,0.138695,0.019924
2015-12-05,Uptown Funk!,24,2,0.246652,0.022196
2015-12-05,Die A Happy Man,25,35,0.13788,0.019908
2015-12-05,Renegades,26,27,0.143725,0.020025
2015-12-05,Hit The Quan,27,32,0.140444,0.019959
2015-12-05,White Iverson,28,33,0.138695,0.019924
2015-12-05,Trap Queen,29,23,0.147031,0.020091
2015-12-05,Great Is Thy Faithfulness,30,46,0.016171,0.017627
2015-12-05,The Feeling,31,45,0.016171,0.017627
2015-12-05,Good For You,32,6,0.233504,0.021906
2015-12-05,I'm Comin' Over,33,20,0.157233,0.020297
2015-12-05,Where Are U Now,34,8,0.224937,0.021719
2015-12-05,Where Ya At,35,1,0.278665,0.022918
2015-12-05,Confident,36,36,0.13788,0.019908
2015-12-05,Perfect,37,39,0.066739,0.018541
2015-12-05,Don't,38,37,0.110027,0.019361
2015-12-05,My Way,39,11,0.212394,0.021448
2015-12-05,Drag Me Down,40,16,0.167856,0.020514
2015-12-05,See You Again,41,3,0.246652,0.022196
2015-12-05,Mark My Words,42,49,0.016171,0.017627
2015-12-05,Purpose,43,48,0.016171,0.017627
2015-12-05,Break Up In A Small Town,44,38,0.098567,0.019141
2015-12-05,Again,45,24,0.147025,0.020091
2015-12-05,Photograph,46,14,0.175172,0.020665
2015-12-05,Cheerleader,47,28,0.143725,0.020025
2015-12-05,How Deep Is Your Love,48,5,0.24223,0.022098
2015-12-05,No Pressure,49,50,0.016171,0.017627
2015-12-05,Lay It All On Me,50,15,0.168532,0.020528
2015-12-12,Hello,1,44,0.063406,0.018311
2015-12-12,Sorry,2,43,0.064523,0.018332
2015-12-12,Hotline Bling,3,13,0.178897,0.020553
2015-12-12,What Do You Mean?,4,22,0.153653,0.020041
2015-12-12,The Hills,5,18,0.160728,0.020183
2015-12-12,Stitches,6,32,0.140467,0.019778
2015-12-12,Love Yourself,7,49,0.027801,0.017671
2015-12-12,Like I'm Gonna Lose You,8,5,0.246652,0.021994
2015-12-12,679,9,10,0.212394,0.021253
2015-12-12,Here,10,35,0.140467,0.019778
2015-12-12,Same Old Love,11,23,0.151599,0.02
2015-12-12,Ex's & Oh's,12,33,0.140467,0.019778
2015-12-12,Wildest Dreams,13,17,0.16427,0.020255
2015-12-12,Watch Me,14,27,0.147031,0.019909
2015-12-12,On My Mind,15,20,0.15919,0.020152
2015-12-12,Focus,16,45,0.051839,0.018101
2015-12-12,Can't Feel My Face,17,19,0.160728,0.020183
2015-12-12,Jumpman,18,2,0.2561,0.022203
2015-12-12,Lean On,19,8,0.212394,0.021253
2015-12-12,Antidote,20,37,0.140021,0.019769
2015-12-12,Uptown Funk!,21,4,0.246652,0.021994
2015-12-12,When We Were Young,22,50,0.016171,0.017467
2015-12-12,Hit The Quan,23,36,0.140462,0.019778
2015-12-12,Locked Away,24,11,0.208296,0.021166
2015-12-12,White Iverson,25,38,0.140021,0.019769
2015-12-12,Trap Queen,26,28,0.147031,0.019909
2015-12-12,Perfect,27,41,0.084025,0.018693
2015-12-12,Confident,28,26,0.149655,0.019961
2015-12-12,Die A Happy Man,29,25,0.149655,0.019961
2015-12-12,Drag Me Down,30,15,0.167857,0.020327
2015-12-12,I'll Show You,31,46,0.050909,0.018084
2015-12-12,Where Are U Now,32,7,0.224937,0.021522
2015-12-12,Don't,33,39,0.124928,0.019473
2015-12-12,Where Ya At,34,1,0.278666,0.022709
2015-12-12,My Way,35,9,0.212394,0.021253
2015-12-12,See You Again,36,3,0.246652,0.021994
2015-12-12,Say It,37,42,0.076727,0.018557
2015-12-12,Renegades,38,30,0.143725,0.019843
2015-12-12,Break Up In A Small Town,39,40,0.117951,0.019338
2015-12-12,Good For You,40,6,0.233504,0.021707
2015-12-12,I'm Comin' Over,41,21,0.157233,0.020113
2015-12-12,Again,42,29,0.147029,0.019908
2015-12-12,Cheerleader,43,31,0.143725,0.019843
2015-12-12,No Role Modelz,44,24,0.150384,0.019975
2015-12-12,Do It Like Me,45,47,0.038321,0.017858
2015-12-12,The Feeling,46,48,0.028626,0.017685
2015-12-12,Back Up,47,16,0.16627,0.020295
2015-12-12,Photograph,48,14,0.175172,0.020477
2015-12-12,Burning House,49,34,0.140467,0.019778
2015-12-12,Lay It All On Me,50,12,0.203513,0.021065
2015-12-19,Hello,1,47,0.078549,0.018427
2015-12-19,Sorry,2,46,0.080373,0.018461
2015-12-19,Hotline Bling,3,13,0.178897,0.020372
2015-12-19,What Do You Mean?,4,25,0.153755,0.019867
2015-12-19,The Hills,5,18,0.160728,0.020006
2015-12-19,Stitches,6,34,0.140467,0.019604
2015-12-19,Love Yourself,7,50,0.038941,0.017712
2015-12-19,Here,8,37,0.140467,0.019604
2015-12-19,Like I'm Gonna Lose You,9,4,0.246652,0.0218
2015-12-19,Same Old Love,10,26,0.153225,0.019856
2015-12-19,679,11,10,0.212394,0.021066
2015-12-19,Ex's & Oh's,12,35,0.140467,0.019604
2015-12-19,On My Mind,13,16,0.165196,0.020095
2015-12-19,Wildest Dreams,14,17,0.16427,0.020077
2015-12-19,Jumpman,15,2,0.271123,0.022341
2015-12-19,Can't Feel My Face,16,19,0.160728,0.020006
2015-12-19,Focus,17,48,0.066188,0.018201
2015-12-19,Watch Me,18,28,0.147031,0.019733
2015-12-19,Antidote,19,40,0.140364,0.019602
2015-12-19,Lean On,20,8,0.212394,0.021066
2015-12-19,Confident,21,22,0.154934,0.01989
2015-12-19,White Iverson,22,39,0.140364,0.019602
2015-12-19,Die A Happy Man,23,23,0.154934,0.01989
2015-12-19,Don't,24,42,0.134501,0.019488
2015-12-19,Locked Away,25,11,0.208296,0.02098
2015-12-19,All I Want For Christmas Is You,26,24,0.153785,0.019867
2015-12-19,Perfect,27,44,0.104217,0.018906
2015-12-19,Trap Queen,28,29,0.147031,0.019733
2015-12-19,Where Ya At,29,1,0.278666,0.02251
2015-12-19,Say It,30,45,0.093005,0.018696
2015-12-19,Where Are U Now,31,7,0.224937,0.021332
2015-12-19,Break Up In A Small Town,32,41,0.135236,0.019502
2015-12-19,Drag Me Down,33,15,0.167858,0.020149
2015-12-19,I'll Show You,34,49,0.064523,0.018171
2015-12-19,Hit The Quan,35,38,0.140466,0.019604
2015-12-19,Roses,36,43,0.119381,0.019195
2015-12-19,In The Night,37,20,0.160694,0.020005
2015-12-19,Good For You,38,5,0.233504,0.021516
2015-12-19,See You Again,39,3,0.246652,0.0218
2015-12-19,Renegades,40,32,0.143725,0.019668
2015-12-19,No Role Modelz,41,27,0.150384,0.0198
2015-12-19,Again,42,30,0.14703,0.019733
2015-12-19,My Way,43,9,0.212394,0.021066
2015-12-19,I'm Comin' Over,44,21,0.157233,0.019936
2015-12-19,Stressed Out,45,33,0.143725,0.019668
2015-12-19,Cheerleader,46,31,0.143725,0.019668
2015-12-19,Back Up,47,12,0.200379,0.020815
2015-12-19,Burning House,48,36,0.140467,0.019604
2015-12-19,Lay It All On Me,49,6,0.228518,0.021409
2015-12-19,Photograph,50,14,0.175172,0.020297
2015-12-26,Hello,1,45,0.095774,0.018822
2015-12-26,Sorry,2,44,0.098567,0.018874
2015-12-26,Hotline Bling,3,11,0.178897,0.020453
2015-12-26,What Do You Mean?,4,21,0.153778,0.019946
2015-12-26,Love Yourself,5,49,0.050909,0.017996
2015-12-26,The Hills,6,15,0.160728,0.020085
2015-12-26,Stitches,7,33,0.140467,0.019682
2015-12-26,Here,8,36,0.140467,0.019682
2015-12-26,Same Old Love,9,22,0.153653,0.019943
2015-12-26,Like I'm Gonna Lose You,10,4,0.246652,0.021887
2015-12-26,679,11,9,0.212394,0.02115
2015-12-26,Ex's & Oh's,12,34,0.140467,0.019682
2015-12-26,On My Mind,13,13,0.167164,0.020214
2015-12-26,Jumpman,14,2,0.276516,0.02255
2015-12-26,Can't Feel My Face,15,16,0.160728,0.020085
2015-12-26,Antidote,16,39,0.140444,0.019681
2015-12-26,Lean On,17,8,0.212394,0.02115
2015-12-26,Wildest Dreams,18,14,0.16427,0.020156
2015-12-26,In The Night,19,17,0.16072,0.020085
2015-12-26,Don't,20,41,0.138695,0.019647
2015-12-26,Somebody To Love,21,50,0.016171,0.017381
2015-12-26,All I Want For Christmas Is You,22,20,0.153785,0.019946
2015-12-26,White Iverson,23,38,0.140444,0.019681
2015-12-26,Focus,24,47,0.083112,0.018585
2015-12-26,Die A Happy Man,25,18,0.156641,0.020003
2015-12-26,Watch Me,26,26,0.147031,0.019812
2015-12-26,Trap Queen,27,25,0.147031,0.019812
2015-12-26,Stressed Out,28,31,0.143725,0.019746
2015-12-26,Roses,29,24,0.148479,0.01984
2015-12-26,Say It,30,43,0.110027,0.019092
2015-12-26,Confident,31,19,0.156641,0.020003
2015-12-26,Perfect,32,42,0.126104,0.019401
2015-12-26,Locked Away,33,10,0.208296,0.021063
2015-12-26,Break Up In A Small Town,34,28,0.14655,0.019802
2015-12-26,Where Ya At,35,1,0.278666,0.022599
2015-12-26,"Me, Myself & I",36,46,0.093608,0.018781
2015-12-26,No Role Modelz,37,23,0.150384,0.019878
2015-12-26,Where Are U Now,38,6,0.224937,0.021417
2015-12-26,Adventure Of A Lifetime,39,48,0.063965,0.018232
2015-12-26,Good For You,40,5,0.233504,0.021601
2015-12-26,See You Again,41,3,0.246652,0.021887
2015-12-26,Again,42,27,0.147031,0.019812
2015-12-26,Cheerleader,43,29,0.143725,0.019746
2015-12-26,Rockin' Around The Christmas Tree,44,32,0.140467,0.019682
2015-12-26,Hit The Quan,45,37,0.140467,0.019682
2015-12-26,Drag Me Down,46,12,0.167858,0.020228
2015-12-26,Burning House,47,35,0.140467,0.019682
2015-12-26,Hide Away,48,40,0.140364,0.01968
2015-12-26,Back Up,49,7,0.224684,0.021411
2015-12-26,Renegades,50,30,0.143725,0.019746
2016-01-02,Hello,1,44,0.113959,0.019176
2016-01-02,Sorry,2,43,0.117951,0.019253
2016-01-02,Hotline Bling,3,10,0.178897,0.020462
2016-01-02,Love Yourself,4,49,0.064523,0.018251
2016-01-02,What Do You Mean?,5,21,0.153784,0.019955
2016-01-02,Same Old Love,6,22,0.153755,0.019954
2016-01-02,The Hills,7,15,0.160728,0.020094
2016-01-02,Here,8,35,0.140467,0.019691
2016-01-02,Stitches,9,32,0.140467,0.019691
2016-01-02,Like I'm Gonna Lose You,10,4,0.246652,0.021897
2016-01-02,679,11,8,0.212394,0.021159
2016-01-02,In The Night,12,17,0.160726,0.020094
2016-01-02,Jumpman,13,2,0.2781,0.022597
2016-01-02,On My Mind,14,13,0.167691,0.020234
2016-01-02,Can't Feel My Face,15,16,0.160728,0.020094
2016-01-02,Antidote,16,37,0.140462,0.019691
2016-01-02,Ex's & Oh's,17,33,0.140467,0.019691
2016-01-02,All I Want For Christmas Is You,18,20,0.153785,0.019955
2016-01-02,Stressed Out,19,30,0.143725,0.019755
2016-01-02,Don't,20,39,0.140021,0.019682
2016-01-02,Die A Happy Man,21,18,0.157093,0.020021
2016-01-02,White Iverson,22,36,0.140462,0.019691
2016-01-02,Wildest Dreams,23,14,0.16427,0.020165
2016-01-02,Mary Did You Know,24,50,0.016171,0.017389
2016-01-02,Lean On,25,7,0.212394,0.021159
2016-01-02,Roses,26,11,0.175977,0.020403
2016-01-02,Watch Me,27,25,0.147031,0.019821
2016-01-02,Say It,28,40,0.124928,0.019387
2016-01-02,Burning House,29,34,0.140467,0.019691
2016-01-02,Confident,30,19,0.157093,0.020021
2016-01-02,Trap Queen,31,26,0.147031,0.019821
2016-01-02,Perfect,32,28,0.145964,0.0198
2016-01-02,Focus,33,46,0.102797,0.018963
2016-01-02,Break Up In A Small Town,34,23,0.151599,0.019911
2016-01-02,Where Ya At,35,1,0.278666,0.022609
2016-01-02,No Role Modelz,36,24,0.150384,0.019887
2016-01-02,Locked Away,37,9,0.208296,0.021073
2016-01-02,Rockin' Around The Christmas Tree,38,31,0.140467,0.019691
2016-01-02,Where Are U Now,39,6,0.224937,0.021427
2016-01-02,"Me, Myself & I",40,42,0.119381,0.01928
2016-01-02,Hide Away,41,38,0.140444,0.019691
2016-01-02,See You Again,42,3,0.246652,0.021897
2016-01-02,Good For You,43,5,0.233504,0.021611
2016-01-02,Adventure Of A Lifetime,44,47,0.07946,0.018526
2016-01-02,Again,45,27,0.147031,0.019821
2016-01-02,I Know What You Did Last Summer,46,48,0.071891,0.018386
2016-01-02,Cake By The Ocean,47,41,0.124928,0.019387
2016-01-02,Exchange,48,45,0.110027,0.019101
2016-01-02,Cheerleader,49,29,0.143725,0.019755
2016-01-02,Drag Me Down,50,12,0.167858,0.020238
2016-01-09,Hello,1,43,0.130028,0.019505
2016-01-09,Sorry,2,40,0.135236,0.019607
2016-01-09,Love Yourself,3,48,0.080373,0.01856
2016-01-09,Hotline Bling,4,10,0.178897,0.020482
2016-01-09,What Do You Mean?,5,20,0.153785,0.019974
2016-01-09,Same Old Love,6,21,0.153778,0.019974
2016-01-09,Here,7,34,0.140467,0.01971
2016-01-09,Stitches,8,31,0.140467,0.01971
2016-01-09,The Hills,9,13,0.160728,0.020113
2016-01-09,Like I'm Gonna Lose You,10,4,0.246652,0.021918
2016-01-09,All I Want For Christmas Is You,11,19,0.153785,0.019974
2016-01-09,Jumpman,12,2,0.278522,0.022628
2016-01-09,Stressed Out,13,28,0.143725,0.019774
2016-01-09,679,14,7,0.212394,0.02118
2016-01-09,In The Night,15,15,0.160728,0.020113
2016-01-09,Antidote,16,37,0.140466,0.01971
2016-01-09,On My Mind,17,11,0.167819,0.020256
2016-01-09,Don't,18,39,0.140364,0.019708
2016-01-09,Watch Me,19,25,0.147031,0.01984
2016-01-09,Roses,20,9,0.195051,0.020816
2016-01-09,Can't Feel My Face,21,14,0.160728,0.020113
2016-01-09,Wildest Dreams,22,12,0.16427,0.020185
2016-01-09,Ex's & Oh's,23,32,0.140467,0.01971
2016-01-09,White Iverson,24,36,0.140466,0.01971
2016-01-09,Die A Happy Man,25,18,0.157201,0.020042
2016-01-09,Say It,26,41,0.134501,0.019593
2016-01-09,Confident,27,17,0.157201,0.020042
2016-01-09,Lean On,28,6,0.212394,0.02118
2016-01-09,Trap Queen,29,26,0.147031,0.01984
2016-01-09,Rockin' Around The Christmas Tree,30,30,0.140467,0.01971
2016-01-09,Perfect,31,16,0.15919,0.020082
2016-01-09,Break Up In A Small Town,32,22,0.153225,0.019963
2016-01-09,I Know What You Did Last Summer,33,47,0.092699,0.01879
2016-01-09,Hit The Quan,34,35,0.140467,0.01971
2016-01-09,Focus,35,44,0.124046,0.019389
2016-01-09,"Me, Myself & I",36,24,0.148479,0.019868
2016-01-09,My House,37,45,0.101382,0.018954
2016-01-09,The Christmas Song (Merry Christmas To You),38,29,0.140467,0.01971
2016-01-09,Hands To Myself,39,49,0.038941,0.017807
2016-01-09,No Role Modelz,40,23,0.150384,0.019906
2016-01-09,See You Again,41,3,0.246652,0.021918
2016-01-09,Hide Away,42,38,0.140462,0.01971
2016-01-09,Cake By The Ocean,43,42,0.134501,0.019593
2016-01-09,Again,44,27,0.147031,0.01984
2016-01-09,Where Ya At,45,1,0.278666,0.022631
2016-01-09,Locked Away,46,8,0.208296,0.021093
