fecha,titulo,ranking_real,ranking_pred,V,prob_rank1
2013-02-02,Beauty And A Beat,9,8,0.060001,0.020164
2013-02-02,Home,10,21,0.048662,0.019936
2013-02-02,One More Night,11,27,0.048662,0.019936
2013-02-02,I Cry,12,29,0.048662,0.019936
2013-02-02,Try,13,20,0.048662,0.019936
2013-02-02,Girl On Fire,14,5,0.060001,0.020164
2013-02-02,F**kin Problems,15,6,0.060001,0.020164
2013-02-02,It's Time,16,18,0.048662,0.019936
2013-02-02,Sweet Nothing,17,16,0.060001,0.020164
2013-02-02,Some Nights,18,24,0.048662,0.019936
2013-02-02,The A Team,19,23,0.048662,0.019936
2013-02-02,Die Young,20,22,0.048662,0.019936
2013-02-02,Daylight,21,38,0.048662,0.019936
2013-02-02,Don't Stop The Party,22,7,0.060001,0.020164
2013-02-02,Swimming Pools (Drank),23,26,0.048662,0.019936
2013-02-02,Catch My Breath,24,19,0.048662,0.019936
2013-02-02,Little Talks,25,9,0.060001,0.020164
2013-02-02,Hall Of Fame,26,10,0.060001,0.020164
2013-02-02,I'm Different,27,37,0.048662,0.019936
2013-02-02,Better Dig Two,28,25,0.048662,0.019936
2013-02-02,Every Storm (Runs Out Of Rain),29,35,0.048662,0.019936
2013-02-02,C'mon,30,36,0.048662,0.019936
2013-02-02,Gangnam Style,31,34,0.048662,0.019936
2013-02-02,I Will Wait,32,11,0.060001,0.020164
2013-02-02,Let Me Love You (Until You Learn To Love Yourself),33,40,0.048662,0.019936
2013-02-02,Wanted,34,39,0.048662,0.019936
2013-02-02,Clique,35,1,0.0602,0.020168
2013-02-02,Radioactive,36,44,0.048662,0.019936
2013-02-02,Cruise,37,15,0.060001,0.020164
2013-02-02,Adorn,38,43,0.048662,0.019936
2013-02-02,Little Things,39,42,0.048662,0.019936
2013-02-02,Too Close,40,41,0.048662,0.019936
2013-02-02,Call Me Maybe,41,45,0.048662,0.019936
2013-02-02,All Gold Everything,42,46,0.048662,0.019936
2013-02-02,No Worries,43,14,0.060001,0.020164
2013-02-02,The Only Way I Know,44,13,0.060001,0.020164
2013-02-02,Somebody That I Used To Know,45,12,0.060001,0.020164
2013-02-02,We Are Never Ever Getting Back Together,46,47,0.048662,0.019936
2013-02-02,How Country Feels,47,48,0.048662,0.019936
2013-02-02,Bandz A Make Her Dance,48,17,0.060001,0.020164
2013-02-02,Thinkin Bout You,49,33,0.048662,0.019936
2013-02-02,Lights,50,49,0.048662,0.019936
2013-02-09,Thrift Shop,1,2,0.091193,0.020372
2013-02-09,Locked Out Of Heaven,2,30,0.069278,0.01993
2013-02-09,Ho Hey,3,31,0.069278,0.01993
2013-02-09,I Knew You Were Trouble.,4,32,0.069278,0.01993
2013-02-09,Scream & Shout,5,8,0.091193,0.020372
2013-02-09,Don't You Worry Child,6,3,0.091193,0.020372
2013-02-09,Beauty And A Beat,7,4,0.091193,0.020372
2013-02-09,Diamonds,8,29,0.069278,0.01993
2013-02-09,Home,9,28,0.069278,0.01993
2013-02-09,F**kin Problems,10,7,0.091193,0.020372
2013-02-09,Try,11,20,0.069278,0.01993
2013-02-09,Girl On Fire,12,5,0.091193,0.020372
2013-02-09,Suit & Tie,13,48,0.023641,0.019041
2013-02-09,Sweet Nothing,14,6,0.091193,0.020372
2013-02-09,It's Time,15,19,0.069278,0.01993
2013-02-09,Love Me,16,50,0.014088,0.01886
2013-02-09,Daylight,17,22,0.069278,0.01993
2013-02-09,One More Night,18,24,0.069278,0.01993
2013-02-09,I Cry,19,23,0.069278,0.01993
2013-02-09,Some Nights,20,21,0.069278,0.01993
2013-02-09,The A Team,21,27,0.069278,0.01993
2013-02-09,Catch My Breath,22,18,0.069278,0.01993
2013-02-09,Little Talks,23,16,0.091193,0.020372
2013-02-09,Die Young,24,17,0.069278,0.01993
2013-02-09,Swimming Pools (Drank),25,37,0.069278,0.01993
2013-02-09,Every Storm (Runs Out Of Rain),26,26,0.069278,0.01993
2013-02-09,Don't Stop The Party,27,9,0.091193,0.020372
2013-02-09,C'mon,28,25,0.069278,0.01993
2013-02-09,Better Dig Two,29,36,0.069278,0.01993
2013-02-09,Hall Of Fame,30,10,0.091193,0.020372
2013-02-09,I Will Wait,31,11,0.091193,0.020372
2013-02-09,Wanted,32,35,0.069278,0.01993
2013-02-09,I'm Different,33,39,0.069278,0.01993
2013-02-09,Radioactive,34,46,0.069278,0.01993
2013-02-09,Let Me Love You (Until You Learn To Love Yourself),35,40,0.069278,0.01993
2013-02-09,Adorn,36,38,0.069278,0.01993
2013-02-09,Gangnam Style,37,34,0.069278,0.01993
2013-02-09,Cruise,38,15,0.091193,0.020372
2013-02-09,Clique,39,1,0.091687,0.020382
2013-02-09,All Gold Everything,40,33,0.069278,0.01993
2013-02-09,The Only Way I Know,41,13,0.091193,0.020372
2013-02-09,How Country Feels,42,43,0.069278,0.01993
2013-02-09,Call Me Maybe,43,44,0.069278,0.01993
2013-02-09,Somebody That I Used To Know,44,14,0.091193,0.020372
2013-02-09,Little Things,45,41,0.069278,0.01993
2013-02-09,Pour It Up,46,47,0.032886,0.019218
2013-02-09,Too Close,47,42,0.069278,0.01993
2013-02-09,Sure Be Cool If You Did,48,49,0.021636,0.019003
2013-02-09,When I Was Your Man,49,45,0.069278,0.01993
2013-02-09,No Worries,50,12,0.091193,0.020372
2013-02-16,Thrift Shop,1,2,0.126073,0.020559
2013-02-16,Locked Out Of Heaven,2,32,0.090466,0.019839
2013-02-16,Scream & Shout,3,4,0.126073,0.020559
2013-02-16,Ho Hey,4,30,0.090466,0.019839
2013-02-16,I Knew You Were Trouble.,5,29,0.090466,0.019839
2013-02-16,Don't You Worry Child,6,8,0.126073,0.020559
2013-02-16,Beauty And A Beat,7,3,0.126073,0.020559
2013-02-16,F**kin Problems,8,5,0.126073,0.020559
2013-02-16,Try,9,31,0.090466,0.019839
2013-02-16,Sweet Nothing,10,6,0.126073,0.020559
2013-02-16,Diamonds,11,28,0.090466,0.019839
2013-02-16,Girl On Fire,12,7,0.126073,0.020559
2013-02-16,Suit & Tie,13,48,0.037983,0.018825
2013-02-16,Daylight,14,20,0.090466,0.019839
2013-02-16,Home,15,27,0.090466,0.019839
2013-02-16,It's Time,16,18,0.090466,0.019839
2013-02-16,One More Night,17,22,0.090466,0.019839
2013-02-16,I Cry,18,23,0.090466,0.019839
2013-02-16,Catch My Breath,19,24,0.090466,0.019839
2013-02-16,Little Talks,20,16,0.126073,0.020559
2013-02-16,Love Me,21,50,0.023675,0.018558
2013-02-16,When I Was Your Man,22,21,0.090466,0.019839
2013-02-16,The A Team,23,38,0.090466,0.019839
2013-02-16,Some Nights,24,26,0.090466,0.019839
2013-02-16,Swimming Pools (Drank),25,37,0.090466,0.019839
2013-02-16,I Will Wait,26,9,0.126073,0.020559
2013-02-16,C'mon,27,35,0.090466,0.019839
2013-02-16,Die Young,28,19,0.090466,0.019839
2013-02-16,Better Dig Two,29,25,0.090466,0.019839
2013-02-16,Hall Of Fame,30,10,0.126073,0.020559
2013-02-16,Every Storm (Runs Out Of Rain),31,36,0.090466,0.019839
2013-02-16,Don't Stop The Party,32,11,0.126073,0.020559
2013-02-16,Radioactive,33,40,0.090466,0.019839
2013-02-16,Wanted,34,46,0.090466,0.019839
2013-02-16,I'm Different,35,39,0.090466,0.019839
2013-02-16,All Gold Everything,36,44,0.090466,0.019839
2013-02-16,Pour It Up,37,47,0.048764,0.019029
2013-02-16,Let Me Love You (Until You Learn To Love Yourself),38,43,0.090466,0.019839
2013-02-16,Sure Be Cool If You Did,39,49,0.032838,0.018728
2013-02-16,The Only Way I Know,40,15,0.126073,0.020559
2013-02-16,Adorn,41,33,0.090466,0.019839
2013-02-16,Cruise,42,14,0.126073,0.020559
2013-02-16,Poetic Justice,43,13,0.126073,0.020559
2013-02-16,Clique,44,1,0.12706,0.020579
2013-02-16,One Of Those Nights,45,34,0.090466,0.019839
2013-02-16,Gangnam Style,46,41,0.090466,0.019839
2013-02-16,Somebody That I Used To Know,47,12,0.126073,0.020559
2013-02-16,Call Me Maybe,48,42,0.090466,0.019839
2013-02-16,No Worries,49,17,0.126073,0.020559
2013-02-16,Two Black Cadillacs,50,45,0.090466,0.019839
2013-02-23,Thrift Shop,1,1,0.154228,0.020903
2013-02-23,Locked Out Of Heaven,2,15,0.10617,0.019922
2013-02-23,Scream & Shout,3,2,0.154228,0.020903
2013-02-23,Ho Hey,4,32,0.10617,0.019922
2013-02-23,I Knew You Were Trouble.,5,31,0.10617,0.019922
2013-02-23,Don't You Worry Child,6,3,0.154228,0.020903
2013-02-23,Daylight,7,16,0.10617,0.019922
2013-02-23,Suit & Tie,8,45,0.060001,0.019023
2013-02-23,When I Was Your Man,9,30,0.10617,0.019922
2013-02-23,Beauty And A Beat,10,8,0.154228,0.020903
2013-02-23,F**kin Problems,11,7,0.154228,0.020903
2013-02-23,Girl On Fire,12,6,0.154228,0.020903
2013-02-23,Try,13,29,0.10617,0.019922
2013-02-23,Sweet Nothing,14,5,0.154228,0.020903
2013-02-23,I Will Wait,15,4,0.154228,0.020903
2013-02-23,It's Time,16,18,0.10617,0.019922
2013-02-23,Home,17,20,0.10617,0.019922
2013-02-23,Diamonds,18,24,0.10617,0.019922
2013-02-23,Catch My Breath,19,19,0.10617,0.019922
2013-02-23,The A Team,20,21,0.10617,0.019922
2013-02-23,One More Night,21,22,0.10617,0.019922
2013-02-23,Little Talks,22,10,0.154228,0.020903
2013-02-23,Love Me,23,48,0.038071,0.018611
2013-02-23,Some Nights,24,23,0.10617,0.019922
2013-02-23,Hall Of Fame,25,9,0.154228,0.020903
2013-02-23,My Songs Know What You Did In The Dark (Light Em Up),26,49,0.006991,0.018041
2013-02-23,Swimming Pools (Drank),27,26,0.10617,0.019922
2013-02-23,I Cry,28,27,0.10617,0.019922
2013-02-23,C'mon,29,28,0.10617,0.019922
2013-02-23,Wanted,30,36,0.10617,0.019922
2013-02-23,Better Dig Two,31,17,0.10617,0.019922
2013-02-23,One Of Those Nights,32,25,0.10617,0.019922
2013-02-23,Radioactive,33,38,0.10617,0.019922
2013-02-23,Pour It Up,34,43,0.069468,0.019204
2013-02-23,Adorn,35,40,0.10617,0.019922
2013-02-23,Die Young,36,39,0.10617,0.019922
2013-02-23,All Gold Everything,37,35,0.10617,0.019922
2013-02-23,Sure Be Cool If You Did,38,46,0.048662,0.018809
2013-02-23,I'm Different,39,37,0.10617,0.019922
2013-02-23,Poetic Justice,40,12,0.154228,0.020903
2013-02-23,Every Storm (Runs Out Of Rain),41,42,0.10617,0.019922
2013-02-23,Somebody That I Used To Know,42,13,0.154228,0.020903
2013-02-23,Carry On,43,44,0.069468,0.019204
2013-02-23,Don't Stop The Party,44,14,0.154228,0.020903
2013-02-23,Downtown,45,50,0.006991,0.018041
2013-02-23,Cruise,46,11,0.154228,0.020903
2013-02-23,Let Me Love You (Until You Learn To Love Yourself),47,34,0.10617,0.019922
2013-02-23,Gangnam Style,48,33,0.10617,0.019922
2013-02-23,Troublemaker,49,47,0.038071,0.018611
2013-02-23,Two Black Cadillacs,50,41,0.10617,0.019922
2013-03-02,Harlem Shake,1,48,0.006991,0.01798
2013-03-02,Thrift Shop,2,1,0.17233,0.021213
2013-03-02,Stay,3,46,0.014095,0.018108
2013-03-02,Scream & Shout,4,2,0.17233,0.021213
2013-03-02,I Knew You Were Trouble.,5,15,0.115431,0.02004
2013-03-02,Ho Hey,6,32,0.115431,0.02004
2013-03-02,Locked Out Of Heaven,7,16,0.115431,0.02004
2013-03-02,When I Was Your Man,8,31,0.115431,0.02004
2013-03-02,Suit & Tie,9,39,0.091193,0.01956
2013-03-02,Started From The Bottom,10,47,0.013542,0.018098
2013-03-02,Don't You Worry Child,11,3,0.17233,0.021213
2013-03-02,I Will Wait,12,7,0.17233,0.021213
2013-03-02,Daylight,13,14,0.115431,0.02004
2013-03-02,Girl On Fire,14,5,0.17233,0.021213
2013-03-02,F**kin Problems,15,6,0.17233,0.021213
2013-03-02,Beauty And A Beat,16,4,0.17233,0.021213
2013-03-02,Sweet Nothing,17,8,0.17233,0.021213
2013-03-02,Try,18,13,0.115431,0.02004
2013-03-02,Love Me,19,43,0.0602,0.018963
2013-03-02,Carry On,20,40,0.090764,0.019551
2013-03-02,Diamonds,21,24,0.115431,0.02004
2013-03-02,Pour It Up,22,41,0.090764,0.019551
2013-03-02,It's Time,23,30,0.115431,0.02004
2013-03-02,Mirrors,24,49,0.006991,0.01798
2013-03-02,Catch My Breath,25,23,0.115431,0.02004
2013-03-02,Gangnam Style,26,21,0.115431,0.02004
2013-03-02,Adorn,27,22,0.115431,0.02004
2013-03-02,Some Nights,28,17,0.115431,0.02004
2013-03-02,Wanted,29,18,0.115431,0.02004
2013-03-02,Home,30,19,0.115431,0.02004
2013-03-02,Little Talks,31,9,0.17233,0.021213
2013-03-02,The A Team,32,20,0.115431,0.02004
2013-03-02,Hall Of Fame,33,12,0.17233,0.021213
2013-03-02,One More Night,34,29,0.115431,0.02004
2013-03-02,C'mon,35,25,0.115431,0.02004
2013-03-02,Somebody That I Used To Know,36,11,0.17233,0.021213
2013-03-02,Radioactive,37,28,0.115431,0.02004
2013-03-02,Sure Be Cool If You Did,38,42,0.069278,0.019136
2013-03-02,Better Dig Two,39,27,0.115431,0.02004
2013-03-02,I'm Different,40,26,0.115431,0.02004
2013-03-02,Two Black Cadillacs,41,38,0.115431,0.02004
2013-03-02,Swimming Pools (Drank),42,34,0.115431,0.02004
2013-03-02,One Of Those Nights,43,35,0.115431,0.02004
2013-03-02,Troublemaker,44,44,0.0602,0.018963
2013-03-02,One Way Or Another (Teenage Kicks),45,50,0.006991,0.01798
2013-03-02,All Gold Everything,46,36,0.115431,0.02004
2013-03-02,Feel This Moment,47,45,0.038093,0.018548
2013-03-02,I Cry,48,33,0.115431,0.02004
2013-03-02,Poetic Justice,49,10,0.17233,0.021213
2013-03-02,Die Young,50,37,0.115431,0.02004
2013-03-09,Harlem Shake,1,49,0.013522,0.017981
2013-03-09,Thrift Shop,2,1,0.183025,0.021303
2013-03-09,When I Was Your Man,3,32,0.120447,0.020011
2013-03-09,I Knew You Were Trouble.,4,15,0.120447,0.020011
2013-03-09,Scream & Shout,5,2,0.183025,0.021303
2013-03-09,Started From The Bottom,6,47,0.021704,0.018129
2013-03-09,Stay,7,46,0.023699,0.018165
2013-03-09,Suit & Tie,8,12,0.126073,0.020124
2013-03-09,Locked Out Of Heaven,9,16,0.120447,0.020011
2013-03-09,Love Me,10,41,0.091588,0.019441
2013-03-09,Ho Hey,11,14,0.120447,0.020011
2013-03-09,Don't You Worry Child,12,4,0.183025,0.021303
2013-03-09,One Way Or Another (Teenage Kicks),13,48,0.013544,0.017982
2013-03-09,Daylight,14,13,0.120447,0.020011
2013-03-09,F**kin Problems,15,5,0.183025,0.021303
2013-03-09,Girl On Fire,16,3,0.183025,0.021303
2013-03-09,Sweet Nothing,17,8,0.183025,0.021303
2013-03-09,Beauty And A Beat,18,7,0.183025,0.021303
2013-03-09,I Will Wait,19,6,0.183025,0.021303
2013-03-09,Try,20,23,0.120447,0.020011
2013-03-09,Pour It Up,21,39,0.106561,0.019735
2013-03-09,Radioactive,22,21,0.120447,0.020011
2013-03-09,It's Time,23,22,0.120447,0.020011
2013-03-09,Catch My Breath,24,18,0.120447,0.020011
2013-03-09,Diamonds,25,20,0.120447,0.020011
2013-03-09,Little Talks,26,9,0.183025,0.021303
2013-03-09,Gangnam Style,27,19,0.120447,0.020011
2013-03-09,Feel This Moment,28,44,0.060249,0.018842
2013-03-09,Home,29,17,0.120447,0.020011
2013-03-09,Carry On,30,40,0.106561,0.019735
2013-03-09,Hall Of Fame,31,10,0.183025,0.021303
2013-03-09,Sure Be Cool If You Did,32,43,0.090466,0.01942
